
gift_id,title,description,category,price,currency,store_url,image_url,age_min,age_max
RU1213,Набор чашка 1213,Набор чашка 1213. Отличный вариант подарка для разных случаев.,Электроника,5075,RUB,https://store.example.com/item/RU1213,https://images.example.com/RU1213.jpg,18,41
RU1214,Компактный свеча 1214,Компактный свеча 1214. Отличный вариант подарка для разных случаев.,Игры и хобби,4340,RUB,https://store.example.com/item/RU1214,https://images.example.com/RU1214.jpg,8,15
RU1215,Декоративный игра 1215,Декоративный игра 1215. Отличный вариант подарка для разных случаев.,Творчество и хобби,1342,RUB,https://store.example.com/item/RU1215,https://images.example.com/RU1215.jpg,3,34
RU1216,Набор ожерелье 1216,Набор ожерелье 1216. Отличный вариант подарка для разных случаев.,Творчество и хобби,1733,RUB,https://store.example.com/item/RU1216,https://images.example.com/RU1216.jpg,6,40
RU1217,Ароматический книга 1217,Ароматический книга 1217. Отличный вариант подарка для разных случаев.,Творчество и хобби,4594,RUB,https://store.example.com/item/RU1217,https://images.example.com/RU1217.jpg,0,18
RU1218,Уютный плед 1218,Уютный плед 1218. Отличный вариант подарка для разных случаев.,Дом и уют,3133,RUB,https://store.example.com/item/RU1218,https://images.example.com/RU1218.jpg,6,8
RU1219,Уютный фонарь 1219,Уютный фонарь 1219. Отличный вариант подарка для разных случаев.,Красота и здоровье,5565,RUB,https://store.example.com/item/RU1219,https://images.example.com/RU1219.jpg,18,58
RU1220,Классический ручка 1220,Классический ручка 1220. Отличный вариант подарка для разных случаев.,Игры и хобби,5354,RUB,https://store.example.com/item/RU1220,https://images.example.com/RU1220.jpg,16,64
RU1221,Подарочный книга 1221,Подарочный книга 1221. Отличный вариант подарка для разных случаев.,Еда и напитки,2927,RUB,https://store.example.com/item/RU1221,https://images.example.com/RU1221.jpg,3,73
RU1222,Классический ручка 1222,Классический ручка 1222. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,4968,RUB,https://store.example.com/item/RU1222,https://images.example.com/RU1222.jpg,12,74
RU1223,Набор набор 1223,Набор набор 1223. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,5708,RUB,https://store.example.com/item/RU1223,https://images.example.com/RU1223.jpg,12,26
RU1224,Красочный плед 1224,Красочный плед 1224. Отличный вариант подарка для разных случаев.,Канцелярия,1279,RUB,https://store.example.com/item/RU1224,https://images.example.com/RU1224.jpg,0,52
RU1225,Уютный игра 1225,Уютный игра 1225. Отличный вариант подарка для разных случаев.,Красота и здоровье,1380,RUB,https://store.example.com/item/RU1225,https://images.example.com/RU1225.jpg,12,14
RU1226,Классический книга 1226,Классический книга 1226. Отличный вариант подарка для разных случаев.,Дом и уют,2859,RUB,https://store.example.com/item/RU1226,https://images.example.com/RU1226.jpg,3,50
